"","V1","SPECIES","SYS_NM","SPP","Area","CU_name","Year","escapement","Enhancement_Rank","esc.log","z","m.ave","esc.stand","prepost"
"622",622,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1950,NA,"NONE",NA,NA,NA,NA,"Pre"
"623",623,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1951,NA,"NONE",NA,NA,NA,NA,"Pre"
"624",624,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1952,NA,"NONE",NA,NA,NA,NA,"Pre"
"625",625,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1953,1500,"NONE",7.3132203870903,-0.00650586691171911,NA,0.999060447609336,"Pre"
"626",626,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1954,1000,"NONE",6.90775527898214,-0.390054787415451,NA,0.943669780987065,"Pre"
"627",627,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1955,750,"NONE",6.62007320653036,-0.66218707729851,NA,0.904369477583081,"Pre"
"628",628,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1956,7500,"NONE",8.9226582995244,1.51593875677512,7.4409267930318,1.21892607124544,"Pre"
"629",629,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1957,3500,"NONE",8.1605182474775,0.794993875477804,7.6527512581286,1.11480997173843,"Pre"
"630",630,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1958,750,"NONE",6.62007320653036,-0.66218707729851,7.58083074001565,0.904369477583081,"Pre"
"631",631,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1959,400,"NONE",5.99146454710798,-1.2568182007155,7.42367857516006,0.818495127377221,"Pre"
"632",632,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1960,15000,"NONE",9.61580548008435,2.17161996716191,7.59696537030005,1.31361704127169,"Pre"
"633",633,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1961,3500,"NONE",8.1605182474775,0.794993875477804,7.59696537030005,1.11480997173843,"Pre"
"634",634,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1962,750,"NONE",6.62007320653036,-0.66218707729851,7.59696537030005,0.904369477583081,"Pre"
"635",635,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1963,800,"NONE",6.68461172766793,-0.601136990328711,7.77025216544003,0.913186097403477,"Pre"
"636",636,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1964,1500,"NONE",7.3132203870903,-0.00650586691171911,7.19460589219152,0.999060447609336,"Pre"
"637",637,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1965,3500,"NONE",8.1605182474775,0.794993875477804,7.19460589219152,1.11480997173843,"Pre"
"638",638,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1966,3000,"NONE",8.00636756765025,0.649175343475071,7.5411794824715,1.09375141763559,"Pre"
"639",639,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1967,1500,"NONE",7.3132203870903,-0.00650586691171911,7.69833164732709,0.999060447609336,"Pre"
"640",640,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1968,1500,"NONE",7.3132203870903,-0.00650586691171911,7.69833164732709,0.999060447609336,"Pre"
"641",641,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1969,1500,"NONE",7.3132203870903,-0.00650586691171911,7.48650718223029,0.999060447609336,"Pre"
"642",642,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1970,5000,"NONE",8.51719319141624,1.13238983627139,7.61421358817179,1.16353540462317,"Pre"
"643",643,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1971,750,"NONE",6.62007320653036,-0.66218707729851,7.4409267930318,0.904369477583081,"Pre"
"644",644,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1972,3500,"NONE",8.1605182474775,0.794993875477804,7.6527512581286,1.11480997173843,"Pre"
"645",645,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1973,1500,"NONE",7.3132203870903,-0.00650586691171911,7.6527512581286,0.999060447609336,"Pre"
"646",646,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1974,1500,"NONE",7.3132203870903,-0.00650586691171911,7.35175805704712,0.999060447609336,"Pre"
"647",647,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1975,200,"NONE",5.29831736654804,-1.91249941110229,7.02131909705154,0.723804157350966,"Pre"
"648",648,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1976,NA,"NONE",NA,NA,NA,NA,"Pre"
"649",649,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1977,500,"NONE",6.21460809842219,-1.04573599780224,NA,0.84897881096081,"Pre"
"650",650,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1978,850,"NONE",6.74523634948436,-0.54378924871382,NA,0.921468038682724,"Pre"
"651",651,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1979,250,"NONE",5.52146091786225,-1.70141720818903,NA,0.754287840934554,"Pre"
"652",652,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1980,400,"NONE",5.99146454710798,-1.2568182007155,6.1181924782192,0.818495127377221,"Post"
"653",653,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1981,1000,"NONE",6.90775527898214,-0.390054787415451,6.29147927335918,0.943669780987065,"Post"
"654",654,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1982,3500,"NONE",8.1605182474775,0.794993875477804,6.64529974785747,1.11480997173843,"Post"
"655",655,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1983,1700,"NONE",7.43838353004431,0.111891961672971,7.12453040090298,1.01615900870898,"Post"
"656",656,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1984,1400,"NONE",7.24422751560335,-0.0717695378222474,7.43772114302682,0.989635318128583,"Post"
"657",657,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1985,1000,"NONE",6.90775527898214,-0.390054787415451,7.43772114302682,0.943669780987065,"Post"
"658",658,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1986,2250,"NONE",7.71868549519847,0.377043053592013,7.32726295495706,1.05445111423161,"Post"
"659",659,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1987,265,"NONE",5.57972982598622,-1.64629784930225,6.86259952894254,0.762247967711919,"Post"
"660",660,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1988,700,"NONE",6.5510803350434,-0.727450748209039,6.68931273380256,0.894944348102328,"Post"
"661",661,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1989,188,"NONE",5.23644196282995,-1.9710303273938,6.27148440476451,0.715351346514891,"Post"
"662",662,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1990,200,"NONE",5.29831736654804,-1.91249941110229,5.6663923726019,0.723804157350966,"Post"
"663",663,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1991,10000,"NONE",9.21034037197618,1.78807104665818,6.57404500909939,1.25822637464942,"Post"
"664",664,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1992,15000,"NONE",9.61580548008435,2.17161996716191,7.34022629535963,1.31361704127169,"Post"
"665",665,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1993,11000,"NONE",9.30565055178051,1.87822952354299,8.35752844259727,1.27124671669533,"Post"
"666",666,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1994,1600,"NONE",7.37775890822787,0.0545442200580806,8.87738882801723,1.00787706742973,"Post"
"667",667,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1995,768,"NONE",6.64378973314767,-0.639752475651498,8.2357511683101,0.90760939685857,"Post"
"668",668,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1996,1600,"NONE",7.37775890822787,0.0545442200580806,7.67623952534598,1.00787706742973,"Post"
"669",669,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1997,NA,"NONE",NA,NA,NA,NA,"Post"
"670",670,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1998,NA,"NONE",NA,NA,NA,NA,"Post"
"671",671,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1999,2500,"NONE",7.82404601085629,0.4767086258846,NA,1.06884443459691,"Post"
"672",672,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2000,1800,"NONE",7.49554194388426,0.165960850678754,NA,1.02396743064802,"Post"
"673",673,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2001,1000,"NONE",6.90775527898214,-0.390054787415451,NA,0.943669780987065,"Post"
"674",674,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2002,6021,"NONE",8.70300863746445,1.30816159152116,7.73258796779678,1.18891968854675,"Post"
"675",675,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2003,2423,"NONE",7.79276172081653,0.447115313331854,7.72476689528684,1.06457068170066,"Post"
"676",676,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2004,3693,"NONE",8.21419441485256,0.845768740297958,7.90443001302892,1.12214268331626,"Post"
"677",677,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2005,1390,"NONE",7.23705902612474,-0.0785505563271262,7.98675594981457,0.988656029398296,"Post"
"678",678,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2006,3607,"NONE",8.19063168090354,0.823479618522641,7.85866171067434,1.11892377368685,"Post"
"679",679,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2007,464,"NONE",6.13988455222626,-1.11642058916791,7.44544241852677,0.838770812902766,"Post"
"680",680,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2008,1553,"NONE",7.34794382314869,0.026340699044386,7.2288797706008,1.00380402290651,"Post"
"681",681,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2009,3130,"NONE",8.0487882835342,0.689303136123373,7.43181208495317,1.09954651981434,"Post"
"682",682,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2010,6585,"NONE",8.79254961417738,1.39286270210337,7.58229156827163,1.20115189864562,"Post"
"683",683,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2011,717,"NONE",6.57507584059962,-0.704752246984187,7.69108939036497,0.898222378744468,"Post"
"684",684,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2012,1934,"NONE",7.56734567601324,0.233883449677985,7.74593985358111,1.03377655234322,"Post"
"685",685,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2013,NA,"NONE",NA,NA,NA,NA,"Post"
"686",686,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2014,NA,"NONE",NA,NA,NA,NA,"Post"
"687",687,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2015,NA,"NONE",NA,NA,NA,NA,"Post"
"688",688,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2016,616,"NONE",6.42324696353352,-0.848374474237492,NA,0.877481006564648,"Post"
"689",689,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2017,NA,"NONE",NA,NA,NA,NA,"Post"
"690",690,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",2018,NA,"NONE",NA,NA,NA,NA,"Post"
"691",691,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1950,NA,"NONE",NA,NA,NA,NA,"Pre"
"692",692,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1951,NA,"NONE",NA,NA,NA,NA,"Pre"
"693",693,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1952,NA,"NONE",NA,NA,NA,NA,"Pre"
"694",694,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1953,1500,"NONE",7.3132203870903,-1.17188157510332,NA,0.879785717496981,"Pre"
"695",695,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1954,4500,"NONE",8.41183267575841,0.116487690470298,NA,1.01194957274508,"Pre"
"696",696,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1955,1500,"NONE",7.3132203870903,-1.17188157510332,NA,0.879785717496981,"Pre"
"697",697,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1956,750,"NONE",6.62007320653036,-1.98475207834072,7.41458666411734,0.796399608874242,"Pre"
"698",698,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1957,1500,"NONE",7.3132203870903,-1.17188157510332,7.41458666411734,0.879785717496981,"Pre"
"699",699,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1958,3500,"NONE",8.1605182474775,-0.178234832417975,7.35175805704712,0.981716264722155,"Pre"
"700",700,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1959,3500,"NONE",8.1605182474775,-0.178234832417975,7.56358252214392,0.981716264722155,"Pre"
"701",701,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1960,3500,"NONE",8.1605182474775,-0.178234832417975,7.9486937823807,0.981716264722155,"Pre"
"702",702,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1961,1500,"NONE",7.3132203870903,-1.17188157510332,7.9486937823807,0.879785717496981,"Pre"
"703",703,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1962,750,"NONE",6.62007320653036,-1.98475207834072,7.56358252214392,0.796399608874242,"Pre"
"704",704,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1963,5000,"NONE",8.51719319141624,0.240046521532619,7.6527512581286,1.02462451920609,"Pre"
"705",705,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1964,7500,"NONE",8.9226582995244,0.715545283868834,7.84328627114032,1.07340226583145,"Pre"
"706",706,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1965,1500,"NONE",7.3132203870903,-1.17188157510332,7.84328627114032,0.879785717496981,"Pre"
"707",707,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1966,6000,"NONE",8.69951474821019,0.453859431371484,8.36314665656028,1.04655793474246,"Pre"
"708",708,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1967,1500,"NONE",7.3132203870903,-1.17188157510332,8.0621534554788,0.879785717496981,"Pre"
"709",709,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1968,5000,"NONE",8.51719319141624,0.240046521532619,7.96078717845176,1.02462451920609,"Pre"
"710",710,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1969,7500,"NONE",8.9226582995244,0.715545283868834,8.36314665656028,1.07340226583145,"Pre"
"711",711,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1970,15000,"NONE",9.61580548008435,1.52841578710624,8.59221933952882,1.15678837445419,"Pre"
"712",712,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1971,13000,"NONE",9.47270463644367,1.36059795844549,9.13209040186717,1.13957323916043,"Pre"
"713",713,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1972,17500,"NONE",9.76995615991161,1.70919202655418,9.44528114399101,1.17533281305662,"Pre"
"714",714,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1973,15000,"NONE",9.61580548008435,1.52841578710624,9.61856793913099,1.15678837445419,"Pre"
"715",715,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1974,15000,"NONE",9.61580548008435,1.52841578710624,9.61856793913099,1.15678837445419,"Pre"
"716",716,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1975,3500,"NONE",8.1605182474775,-0.178234832417975,9.29052134188945,0.981716264722155,"Pre"
"717",717,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1976,7500,"NONE",8.9226582995244,0.715545283868834,9.07869687679265,1.07340226583145,"Pre"
"718",718,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1977,4700,"NONE",8.45531778769815,0.167483735490974,8.7885749536961,1.01718086325506,"Pre"
"719",719,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1978,9000,"NONE",9.10497985631836,0.929358193707701,8.6608685477546,1.09533568136782,"Pre"
"720",720,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1979,3750,"NONE",8.22951111896446,-0.0973252193685693,8.67811676562634,0.99001615720871,"Pre"
"721",721,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1980,5000,"NONE",8.51719319141624,0.240046521532619,8.5767504885993,1.02462451920609,"Post"
"722",722,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1981,5000,"NONE",8.51719319141624,0.240046521532619,8.59221933952882,1.02462451920609,"Post"
"723",723,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1982,7500,"NONE",8.9226582995244,0.715545283868834,8.54663895033033,1.07340226583145,"Post"
"724",724,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1983,6500,"NONE",8.77955745588373,0.547727455208082,8.68415053456015,1.05618713053769,"Post"
"725",725,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1984,4200,"NONE",8.34283980427146,0.0355780774208924,8.64056218777396,1.00364968025853,"Post"
"726",726,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1985,5500,"NONE",8.61250337122056,0.351819080080143,8.66438973272504,1.03609040297351,"Post"
"727",727,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1986,11650,"NONE",9.36306145899385,1.23201674607124,8.7744905225924,1.12638308537925,"Post"
"728",728,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1987,7000,"NONE",8.85366542803745,0.634635670819428,8.79301751563083,1.06510237334489,"Post"
"729",729,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1988,3000,"NONE",8.00636756765025,-0.359011071865919,8.70889945647553,0.96317182611972,"Post"
"730",730,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1989,3000,"NONE",8.00636756765025,-0.359011071865919,8.55736550558295,0.96317182611972,"Post"
"731",731,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1990,3600,"NONE",8.1886891244442,-0.145198162027051,8.26377242194554,0.985105241656095,"Post"
"732",732,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1991,14000,"NONE",9.5468126085974,1.44750617405683,8.43705921708552,1.14848848196763,"Post"
"733",733,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1992,14000,"NONE",9.5468126085974,1.44750617405683,8.82217047732231,1.14848848196763,"Post"
"734",734,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1993,6000,"NONE",8.69951474821019,0.453859431371484,8.9954572724623,1.04655793474246,"Post"
"735",735,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1994,20000,"NONE",9.90348755253613,1.86578752800742,9.42415687948528,1.19139673645156,"Post"
"736",736,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1995,2805,"NONE",7.9391588179568,-0.437828402034005,9.02224343182513,0.955086564779107,"Post"
"737",737,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1996,1643,"NONE",7.40427911803727,-1.06509479370254,8.4866100591851,0.890740148882908,"Post"
"738",738,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1997,3573,"NONE",8.18116085802341,-0.154026742573294,8.3570215866384,0.984199585744751,"Post"
"739",739,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1998,15713,"NONE",9.66224367419013,1.58287498317728,8.2967106170519,1.16237492289087,"Post"
"740",740,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1999,7867,"NONE",8.97043207432924,0.771570747805352,8.55452893114501,1.07914948559504,"Post"
"741",741,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",2000,2229,"NONE",7.70930833338587,-0.707379637763762,8.63078623498216,0.927435384754199,"Post"
"742",742,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",2001,1963,"NONE",7.58222919427646,-0.856408425092006,8.48105331904543,0.912147672137521,"Post"
"743",743,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",2002,5719,"NONE",8.65154924391532,0.397609121613729,8.22837971147672,1.04078764978213,"Post"
"744",744,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",2003,1569,"NONE",7.35819375273303,-1.11914021888406,7.82532013107767,0.885196046006989,"Post"
"745",745,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",2004,22052,"NONE",10.0011585797096,1.98032870950088,8.3982826926586,1.20314663187002,"Post"
"746",746,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",2005,3699,"NONE",8.21581779183245,-0.113383716075999,8.55667984204759,0.98836884002174,"Post"
"747",747,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",2006,5138,"NONE",8.54441917766983,0.271975095676442,8.52989732548622,1.02789982510182,"Post"
"748",748,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",2007,1082,"NONE",6.98656645940643,-1.55495655546516,8.43699050215457,0.840489013045428,"Post"
"749",749,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",2008,2084,"NONE",7.64204440287326,-0.786261679816277,7.84721195794549,0.919343485121013,"Post"
"750",750,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",2009,2570,"NONE",7.85166117788927,-0.540439005825717,7.75617280445969,0.944560535209153,"Post"
"751",751,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",2010,1235,"NONE",7.11882624906208,-1.39985229364213,7.39977457230776,0.856399961680806,"Post"
