"","Year","SPECIES","SYS_NM","SPP","Area","CU_name","escapement","Enhancement_Rank","esc.log","z","m.ave","esc.stand","prepost","Total.ER","p3","p4","p5","TR","age3","age4","age5","r3","r4","r5","recruits","rps","logrps"
"345",1964,"Chum","HOISS CREEK","CM",25,"Southwest Vancouver Island",400,"NONE",5.99146454710798,-0.451213572339034,6.61895961894301,0.921228111302162,"Pre",0.110462461,NA,NA,NA,449.671860335059,NA,NA,NA,NA,NA,NA,0,NA,NA
"346",1964,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-0.00650586691171911,7.19460589219152,0.999060447609336,"Pre",0.110462461,NA,NA,NA,1686.26947625647,NA,NA,NA,NA,NA,NA,0,NA,NA
"347",1964,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",7500,"NONE",8.9226582995244,0.715545283868834,7.84328627114032,1.07340226583145,"Pre",0.110462461,NA,NA,NA,8431.34738128235,NA,NA,NA,NA,NA,NA,0,NA,NA
"348",1964,"Chum","LITTLE ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,0.759008431345534,7.02131909705154,1.14115346537832,"Pre",0.110462461,NA,NA,NA,3934.62877793177,NA,NA,NA,NA,NA,NA,0,NA,NA
"349",1964,"Chum","LORD CREEK","CM",25,"Southwest Vancouver Island",25,"NONE",3.2188758248682,-1.87808686575545,4.87982325815512,0.554802320886773,"Pre",0.110462461,NA,NA,NA,28.1044912709412,NA,NA,NA,NA,NA,NA,0,NA,NA
"350",1964,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,0.196907829196213,6.7761117837986,1.04265703837455,"Pre",0.110462461,NA,NA,NA,843.134738128235,NA,NA,NA,NA,NA,NA,0,NA,NA
"351",1964,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,0.662392399002092,6.47905567195916,1.18360717877835,"Pre",0.110462461,NA,NA,NA,843.134738128235,NA,NA,NA,NA,NA,NA,0,NA,NA
"352",1964,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,1.04203099786707,8.31251559053241,1.2644481412858,"Pre",0.110462461,NA,NA,NA,3934.62877793177,NA,NA,NA,NA,NA,NA,0,NA,NA
"353",1964,"Chum","OWOSSITSA CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,0.402389484236028,7.57062524138559,1.08908495727732,"Pre",0.110462461,NA,NA,NA,1686.26947625647,NA,NA,NA,NA,NA,NA,0,NA,NA
"354",1964,"Chum","PARK RIVER","CM",25,"Southwest Vancouver Island",7500,"NONE",8.9226582995244,0.705839399584903,8.55772290378535,1.07715878948284,"Pre",0.110462461,NA,NA,NA,8431.34738128235,NA,NA,NA,NA,NA,NA,0,NA,NA
"355",1964,"Chum","RANSOM RIVER","CM",25,"Southwest Vancouver Island",15000,"NONE",9.61580548008435,1.10962195203811,9.38673279711581,1.28121850502237,"Pre",0.110462461,NA,NA,NA,16862.6947625647,NA,NA,NA,NA,NA,NA,0,NA,NA
"356",1964,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",3500,"HIGH",8.1605182474775,0.00416565306757466,7.98207663053683,1.00060550020753,"Pre",0.110462461,NA,NA,NA,3934.62877793177,NA,NA,NA,NA,NA,NA,0,NA,NA
"357",1964,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",15000,"NONE",9.61580548008435,0.905994983509781,9.07869687679265,1.0825035870554,"Pre",0.110462461,NA,NA,NA,16862.6947625647,NA,NA,NA,NA,NA,NA,0,NA,NA
"358",1964,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",400,"HIGH",5.99146454710798,-1.22052513954302,5.39968364357508,0.757695078861725,"Pre",0.110462461,NA,NA,NA,449.671860335059,NA,NA,NA,NA,NA,NA,0,NA,NA
"359",1964,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",15000,"NONE",9.61580548008435,0.917957471691022,9.19619778410408,1.1340013127913,"Pre",0.110462461,NA,NA,NA,16862.6947625647,NA,NA,NA,NA,NA,NA,0,NA,NA
"360",1964,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",7500,"HIGH",8.9226582995244,0.372549957019833,8.31251559053241,1.03172669525835,"Pre",0.110462461,NA,NA,NA,8431.34738128235,NA,NA,NA,NA,NA,NA,0,NA,NA
"361",1965,"Chum","BRODICK CREEK","CM",25,"Southwest Vancouver Island",400,"NONE",5.99146454710798,-0.0772138745601818,6.69088013705596,0.980646475520414,"Pre",0.0000145,NA,NA,NA,400.005800084101,NA,NA,NA,NA,NA,NA,0,NA,NA
"362",1965,"Chum","BURMAN RIVER","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,-0.170266744263658,8.70016494363521,0.979829882023437,"Pre",0.0000145,NA,NA,NA,3500.05075073589,NA,NA,NA,NA,NA,NA,0,NA,NA
"363",1965,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",750,"HIGH",6.62007320653036,-0.872671610717054,6.73757411384179,0.854544099708345,"Pre",0.0000145,NA,NA,NA,750.01087515769,NA,NA,NA,NA,NA,NA,0,NA,NA
"364",1965,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,0.605674940848157,8.65908918081239,1.09911536329441,"Pre",0.0000145,NA,NA,NA,3500.05075073589,NA,NA,NA,NA,NA,NA,0,NA,NA
"365",1965,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",3500,"HIGH",8.1605182474775,-1.06774225173736,7.91015611242389,0.877576818909101,"Pre",0.0000145,NA,NA,NA,3500.05075073589,NA,NA,NA,NA,NA,NA,0,NA,NA
"366",1965,"Chum","DESERTED CREEK","CM",25,"Southwest Vancouver Island",3500,"LOW",8.1605182474775,-0.280627585918831,8.67633739868413,0.96220390404983,"Pre",0.0000145,NA,NA,NA,3500.05075073589,NA,NA,NA,NA,NA,NA,0,NA,NA
"367",1965,"Chum","ESPINOSA CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-0.223600912409933,7.3132203870903,0.966389513316955,"Pre",0.0000145,NA,NA,NA,1500.02175031538,NA,NA,NA,NA,NA,NA,0,NA,NA
"368",1965,"Chum","HAMMOND CREEK","CM",25,"Southwest Vancouver Island",400,"NONE",5.99146454710798,-0.129468250899688,6.44567282380302,0.969043699544091,"Pre",0.0000145,NA,NA,NA,400.005800084101,NA,NA,NA,NA,NA,NA,0,NA,NA
"369",1965,"Chum","HOISS CREEK","CM",25,"Southwest Vancouver Island",400,"NONE",5.99146454710798,-0.451213572339034,6.46180745408742,0.921228111302162,"Pre",0.0000145,NA,NA,NA,400.005800084101,NA,NA,NA,NA,NA,NA,0,NA,NA
"370",1965,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,0.794993875477804,7.19460589219152,1.11480997173843,"Pre",0.0000145,NA,NA,NA,3500.05075073589,NA,NA,NA,NA,NA,NA,0,NA,NA
"371",1965,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-1.17188157510332,7.84328627114032,0.879785717496981,"Pre",0.0000145,NA,NA,NA,1500.02175031538,NA,NA,NA,NA,NA,NA,0,NA,NA
"372",1965,"Chum","LITTLE ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,-0.399308960276276,7.02131909705154,0.925740161542489,"Pre",0.0000145,NA,NA,NA,750.01087515769,NA,NA,NA,NA,NA,NA,0,NA,NA
"373",1965,"Chum","LORD CREEK","CM",25,"Southwest Vancouver Island",25,"NONE",3.2188758248682,-1.87808686575545,4.35996287273516,0.554802320886773,"Pre",0.0000145,NA,NA,NA,25.0003625052563,NA,NA,NA,NA,NA,NA,0,NA,NA
"374",1965,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",400,"NONE",5.99146454710798,-0.260108093402073,6.44567282380302,0.943651601020261,"Pre",0.0000145,NA,NA,NA,400.005800084101,NA,NA,NA,NA,NA,NA,0,NA,NA
"375",1965,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",400,"NONE",5.99146454710798,0.256929761898341,6.14861671196357,1.07121782918617,"Pre",0.0000145,NA,NA,NA,400.005800084101,NA,NA,NA,NA,NA,NA,0,NA,NA
"376",1965,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,0.101507587277944,7.7368693172839,1.02576074304604,"Pre",0.0000145,NA,NA,NA,750.01087515769,NA,NA,NA,NA,NA,NA,0,NA,NA
"377",1965,"Chum","OWOSSITSA CREEK","CM",25,"Southwest Vancouver Island",400,"NONE",5.99146454710798,-0.486702270620564,7.02836181629321,0.892249045555136,"Pre",0.0000145,NA,NA,NA,400.005800084101,NA,NA,NA,NA,NA,NA,0,NA,NA
"378",1965,"Chum","PARK RIVER","CM",25,"Southwest Vancouver Island",7500,"NONE",8.9226582995244,0.705839399584903,8.74825791679707,1.07715878948284,"Pre",0.0000145,NA,NA,NA,7500.1087515769,NA,NA,NA,NA,NA,NA,0,NA,NA
"379",1965,"Chum","RANSOM RIVER","CM",25,"Southwest Vancouver Island",7500,"NONE",8.9226582995244,0.745208719049437,9.38673279711581,1.18886295599668,"Pre",0.0000145,NA,NA,NA,7500.1087515769,NA,NA,NA,NA,NA,NA,0,NA,NA
"380",1965,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",1500,"HIGH",7.3132203870903,-0.710577586557477,7.98207663053683,0.896713703913888,"Pre",0.0000145,NA,NA,NA,1500.02175031538,NA,NA,NA,NA,NA,NA,0,NA,NA
"381",1965,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,-0.893063808520493,8.88816186378093,0.918673978318447,"Pre",0.0000145,NA,NA,NA,3500.05075073589,NA,NA,NA,NA,NA,NA,0,NA,NA
"382",1965,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",200,"HIGH",5.29831736654804,-1.66206653748171,5.22639684843509,0.670038012128241,"Pre",0.0000145,NA,NA,NA,200.002900042051,NA,NA,NA,NA,NA,NA,0,NA,NA
"383",1965,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,-0.257725194731055,8.83237597595237,0.962377870981609,"Pre",0.0000145,NA,NA,NA,3500.05075073589,NA,NA,NA,NA,NA,NA,0,NA,NA
"384",1965,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",3500,"HIGH",8.1605182474775,-0.662270181643861,8.31251559053241,0.943600465291182,"Pre",0.0000145,NA,NA,NA,3500.05075073589,NA,NA,NA,NA,NA,NA,0,NA,NA
"385",1966,"Chum","BRODICK CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,0.785895821601849,6.86416693219594,1.19698343216699,"Pre",0.0000253,NA,NA,NA,1500.03795096016,NA,NA,NA,NA,NA,NA,0,NA,NA
"386",1966,"Chum","BURMAN RIVER","CM",25,"Southwest Vancouver Island",4000,"NONE",8.29404964010203,-0.034923148168607,8.54301277877961,0.995862938345829,"Pre",0.0000253,NA,NA,NA,4000.10120256043,NA,NA,NA,NA,NA,NA,0,NA,NA
"387",1966,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",550,"HIGH",6.30991827822652,-1.11286988315942,6.66003538176583,0.814508127943552,"Pre",0.0000253,NA,NA,NA,550.013915352058,NA,NA,NA,NA,NA,NA,0,NA,NA
"388",1966,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",6000,"NONE",8.69951474821019,1.04929391404531,8.43001649784385,1.17171116134931,"Pre",0.0000253,NA,NA,NA,6000.15180384064,NA,NA,NA,NA,NA,NA,0,NA,NA
"389",1966,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",6000,"HIGH",8.69951474821019,-0.562201561915396,8.43001649784385,0.935540151649928,"Pre",0.0000253,NA,NA,NA,6000.15180384064,NA,NA,NA,NA,NA,NA,0,NA,NA
"390",1966,"Chum","DESERTED CREEK","CM",25,"Southwest Vancouver Island",6500,"LOW",8.77955745588373,0.261312092048403,8.64056218777396,1.03519460452066,"Pre",0.0000253,NA,NA,NA,6500.16445416069,NA,NA,NA,NA,NA,NA,0,NA,NA
"391",1966,"Chum","ESPINOSA CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-0.223600912409933,7.48650718223029,0.966389513316955,"Pre",0.0000253,NA,NA,NA,1500.03795096016,NA,NA,NA,NA,NA,NA,0,NA,NA
"392",1966,"Chum","HAMMOND CREEK","CM",25,"Southwest Vancouver Island",2500,"NONE",7.82404601085629,1.11014978218047,7.32231229813302,1.26544060006548,"Pre",0.0000253,NA,NA,NA,2500.06325160027,NA,NA,NA,NA,NA,NA,0,NA,NA
"393",1966,"Chum","HOISS CREEK","CM",25,"Southwest Vancouver Island",2000,"NONE",7.60090245954208,0.966274168760358,6.53372797220036,1.16869005264761,"Pre",0.0000253,NA,NA,NA,2000.05060128021,NA,NA,NA,NA,NA,NA,0,NA,NA
"394",1966,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",3000,"NONE",8.00636756765025,0.649175343475071,7.5411794824715,1.09375141763559,"Pre",0.0000253,NA,NA,NA,3000.07590192032,NA,NA,NA,NA,NA,NA,0,NA,NA
"395",1966,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",6000,"NONE",8.69951474821019,0.453859431371484,8.36314665656028,1.04655793474246,"Pre",0.0000253,NA,NA,NA,6000.15180384064,NA,NA,NA,NA,NA,NA,0,NA,NA
"396",1966,"Chum","LITTLE ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",600,"NONE",6.39692965521615,-0.567098819339719,7.12268537407858,0.89453613391376,"Pre",0.0000253,NA,NA,NA,600.015180384064,NA,NA,NA,NA,NA,NA,0,NA,NA
"397",1966,"Chum","LORD CREEK","CM",25,"Southwest Vancouver Island",400,"NONE",5.99146454710798,0.137874858865744,4.53324966787515,1.03268302882806,"Pre",0.0000253,NA,NA,NA,400.010120256042,NA,NA,NA,NA,NA,NA,0,NA,NA
"398",1966,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,1.31685408040969,6.83078408403981,1.28527608714705,"Pre",0.0000253,NA,NA,NA,3500.08855224037,NA,NA,NA,NA,NA,NA,0,NA,NA
"399",1966,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1800,"NONE",7.49554194388426,1.2270837337915,6.52463606115764,1.34013280168323,"Pre",0.0000253,NA,NA,NA,1800.04554115219,NA,NA,NA,NA,NA,NA,0,NA,NA
"400",1966,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",4000,"NONE",8.29404964010203,1.12355899625299,7.77025216544003,1.28513843522144,"Pre",0.0000253,NA,NA,NA,4000.10120256043,NA,NA,NA,NA,NA,NA,0,NA,NA
"401",1966,"Chum","OWOSSITSA CREEK","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,-0.0638626211045353,6.85507502115322,0.985861462350298,"Pre",0.0000253,NA,NA,NA,750.01897548008,NA,NA,NA,NA,NA,NA,0,NA,NA
"402",1966,"Chum","PARK RIVER","CM",25,"Southwest Vancouver Island",10000,"NONE",9.21034037197618,1.02354052839997,9.01071344792174,1.11188826835738,"Pre",0.0000253,NA,NA,NA,10000.2530064011,NA,NA,NA,NA,NA,NA,0,NA,NA
"403",1966,"Chum","RANSOM RIVER","CM",25,"Southwest Vancouver Island",12000,"NONE",9.39266192877014,0.992307094190321,9.33094690928726,1.25148665907225,"Pre",0.0000253,NA,NA,NA,12000.3036076813,NA,NA,NA,NA,NA,NA,0,NA,NA
"404",1966,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",3000,"HIGH",8.00636756765025,-0.125869086120589,7.94353896058002,0.981704247441686,"Pre",0.0000253,NA,NA,NA,3000.07590192032,NA,NA,NA,NA,NA,NA,0,NA,NA
"405",1966,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",7500,"NONE",8.9226582995244,0.049110856845931,9.07869687679265,1.00447223431355,"Pre",0.0000253,NA,NA,NA,7500.1897548008,NA,NA,NA,NA,NA,NA,0,NA,NA
"406",1966,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1500,"HIGH",7.3132203870903,-0.378554000241893,5.97532991682359,0.924847515054435,"Pre",0.0000253,NA,NA,NA,1500.03795096016,NA,NA,NA,NA,NA,NA,0,NA,NA
"407",1966,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",8000,"NONE",8.98719682066197,0.410123493431032,9.03904561924849,1.0598688808808,"Pre",0.0000253,NA,NA,NA,8000.20240512085,NA,NA,NA,NA,NA,NA,0,NA,NA
"408",1966,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",8000,"HIGH",8.98719682066197,0.460179207330668,8.51918523382853,1.0391892824039,"Pre",0.0000253,NA,NA,NA,8000.20240512085,NA,NA,NA,NA,NA,NA,0,NA,NA
"409",1967,"Chum","BRODICK CREEK","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,0.333269069889017,7.02131909705154,1.08353331754332,"Pre",0,NA,NA,NA,750,NA,NA,NA,NA,NA,NA,0,NA,NA
"410",1967,"Chum","BURMAN RIVER","CM",25,"Southwest Vancouver Island",12000,"NONE",9.39266192877014,1.07859881052659,8.61493329689256,1.12777283874069,"Pre",0,NA,NA,NA,12000,NA,NA,NA,NA,NA,NA,0,NA,NA
"411",1967,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",900,"HIGH",6.80239476332431,-0.731473393392554,6.76140165879287,0.878078856160014,"Pre",0,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,0,NA,NA
"412",1967,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-0.0916902671006236,8.08344290756388,0.984995393533183,"Pre",0,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,0,NA,NA
"413",1967,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",7000,"HIGH",8.85366542803745,-0.417619100043262,8.64184096294065,0.952117415388943,"Pre",0,NA,NA,NA,7000,NA,NA,NA,NA,NA,NA,0,NA,NA
"414",1967,"Chum","DESERTED CREEK","CM",25,"Southwest Vancouver Island",4000,"LOW",8.29404964010203,-0.163727139331993,8.53919591074692,0.977948544696426,"Pre",0,NA,NA,NA,4000,NA,NA,NA,NA,NA,NA,0,NA,NA
"415",1967,"Chum","ESPINOSA CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-0.223600912409933,7.3132203870903,0.966389513316955,"Pre",0,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,0,NA,NA
"416",1967,"Chum","HAMMOND CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,0.76461062470992,7.32231229813302,1.18282100874785,"Pre",0,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,0,NA,NA
"417",1967,"Chum","HOISS CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,0.712902598546919,6.72426298521209,1.1244569924039,"Pre",0,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,0,NA,NA
"418",1967,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-0.00650586691171911,7.69833164732709,0.999060447609336,"Pre",0,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,0,NA,NA
"419",1967,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-1.17188157510332,8.0621534554788,0.879785717496981,"Pre",0,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,0,NA,NA
"420",1967,"Chum","LITTLE ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",400,"NONE",5.99146454710798,-0.871982975498081,6.792246414083,0.837836559306393,"Pre",0,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,0,NA,NA
"421",1967,"Chum","LORD CREEK","CM",25,"Southwest Vancouver Island",400,"NONE",5.99146454710798,0.137874858865744,4.60517018598809,1.03268302882806,"Pre",0,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,0,NA,NA
"422",1967,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,0.196907829196213,6.84803230191155,1.04265703837455,"Pre",0,NA,NA,NA,750,NA,NA,NA,NA,NA,NA,0,NA,NA
"423",1967,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,0.662392399002092,6.68178822601324,1.18360717877835,"Pre",0,NA,NA,NA,750,NA,NA,NA,NA,NA,NA,0,NA,NA
"424",1967,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,0.52471070908464,7.59696537030005,1.13316184644623,"Pre",0,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,0,NA,NA
"425",1967,"Chum","OWOSSITSA CREEK","CM",25,"Southwest Vancouver Island",400,"NONE",5.99146454710798,-0.486702270620564,6.47905567195916,0.892249045555136,"Pre",0,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,0,NA,NA
"426",1967,"Chum","PARK RIVER","CM",25,"Southwest Vancouver Island",7000,"NONE",8.85366542803745,0.629647258153251,8.97733059976561,1.06882985034395,"Pre",0,NA,NA,NA,7000,NA,NA,NA,NA,NA,NA,0,NA,NA
